<<<<<<< HEAD
client_id,birth_number,district_id,sex
4682,530811,1,male
4683,560802,51,male
4684,535305,1,female
4685,640714,62,male
4686,440702,39,male
4687,476219,16,female
4688,400911,16,male
4689,630426,50,male
4690,625826,66,female
4691,640128,66,male
4692,555406,76,female
4693,430302,42,male
4694,435415,42,female
4695,251211,52,male
4696,335412,52,female
4697,575925,27,female
4698,630331,45,male
4699,636112,13,female
4700,375615,70,female
4701,410628,22,male
4704,555429,12,female
4705,550912,1,male
4706,435711,58,female
4707,401105,58,male
4708,500714,18,male
4709,780416,54,male
4710,615509,52,female
4711,550723,52,male
4712,605606,37,female
4713,186104,13,female
4714,110820,13,male
4715,765812,15,female
4716,335802,10,female
4717,440809,32,male
4718,321122,2,male
4719,370218,23,male
4720,465506,33,female
4721,565321,65,female
4722,720128,8,male
4723,415206,1,female
4724,736014,53,female
4725,451117,34,male
4726,525704,34,female
4727,706123,74,female
4728,701031,74,male
4729,450707,18,male
4730,200504,68,male
4731,735211,52,female
4732,180317,70,male
4733,550717,1,male
4734,250321,72,male
4735,226023,72,female
4736,435528,56,female
4737,815601,24,female
4739,605308,37,female
4740,770612,28,male
4741,295729,74,female
4742,495413,61,female
4743,560925,61,male
4744,291218,6,male
4745,485804,68,female
4746,415720,39,female
4747,225427,76,female
4748,280126,76,male
4749,485119,57,female
4750,620404,70,male
4751,730108,35,male
4752,391009,7,male
4753,345218,7,female
4754,396228,27,female
4755,545905,71,female
4756,505108,22,female
4757,451009,22,male
4758,735109,50,female
4759,800221,50,male
4760,350327,70,male
4761,346128,70,female
4762,715213,76,female
4763,445223,77,female
4764,791015,54,male
4765,350306,48,male
4766,670527,22,male
4767,185921,26,female
4768,605403,1,female
4769,235123,22,female
4770,241213,22,male
4771,615107,64,female
4772,505129,6,female
4773,525613,33,female
4774,510814,59,male
4775,485722,59,female
4776,741222,1,male
4777,295623,64,female
4778,220307,64,male
4779,780210,52,male
4780,725201,54,female
4781,665815,9,female
4782,661228,25,male
4783,786016,31,female
4784,206208,42,female
4785,211006,42,male
4786,380816,54,male
4787,620312,36,male
4788,805427,39,female
4789,405926,24,female
4790,460209,75,male
4791,360215,51,male
4792,575525,20,female
4793,465215,55,female
4794,456116,20,female
4795,255918,74,female
4796,280311,7,male
4797,405903,59,female
4798,625102,37,female
4799,465320,75,female
4800,530814,75,male
4801,781125,23,male
4802,710706,75,male
4803,450807,45,male
4804,305207,51,female
4805,355313,1,female
4806,445201,19,female
4807,481228,25,male
4808,816124,23,female
4809,301101,19,male
4810,355126,19,female
4811,715326,77,female
4812,250626,1,male
4813,681025,43,male
4814,620228,54,male
4815,700917,15,male
4816,745304,15,female
4817,690904,12,male
4818,320313,1,male
4819,640413,62,male
4820,695919,2,female
4821,395608,35,female
4822,451013,35,male
4823,820416,7,male
4824,400305,54,male
4826,776227,25,female
4831,580814,27,male
4832,575109,56,female
4833,715228,30,female
4836,521231,49,male
4837,675313,56,female
4853,390301,58,male
4861,776101,57,female
4862,436123,1,female
4863,745302,1,female
4877,570219,45,male
4882,781221,36,male
4886,791209,23,male
4892,690308,26,male
4901,505508,72,female
4904,615419,38,female
4906,766019,64,female
4907,740531,64,male
4915,630719,40,male
4916,390109,52,male
4918,680506,11,male
4919,515526,49,female
4923,620702,66,male
4925,510618,45,male
4927,555316,72,female
4928,760209,9,male
4929,430730,74,male
4930,810730,1,male
4937,606109,54,female
4941,795225,60,female
4942,590705,38,male
4944,820407,58,male
4949,821020,54,male
4956,461010,6,male
4959,790425,77,male
4961,820731,54,male
4968,380526,50,male
4969,685720,64,female
4972,775713,70,female
4974,625630,5,female
4975,611021,5,male
4976,810118,36,male
4979,370628,7,male
4989,350904,28,male
4992,725714,55,female
4993,735627,1,female
4994,780621,1,male
5002,775717,65,female
5010,505908,42,female
5012,725922,27,female
5013,800915,1,male
5016,465105,1,female
5028,760410,28,male
5030,800115,1,male
5046,370822,1,male
5050,510119,62,male
5056,575204,67,female
5067,755910,21,female
5072,815324,1,female
5081,616031,1,female
5093,495412,55,female
5107,476006,50,female
5108,440522,50,male
5111,591212,50,male
5117,750321,52,male
5126,650403,43,male
5127,755405,33,female
5128,631224,70,male
5132,671021,51,male
5133,595810,66,female
5134,675719,58,female
5137,790505,5,male
5138,745805,45,female
5141,535519,54,female
5143,730309,77,male
5144,665607,77,female
5145,506031,26,female
5149,621218,15,male
5152,755909,43,female
5159,641202,39,male
5163,576028,43,female
5164,711130,9,male
5171,565923,64,female
5175,495918,63,female
5180,431220,1,male
5189,615110,74,female
5200,605423,33,female
5201,540419,33,male
5203,455908,61,female
5204,630122,47,male
5212,466012,72,female
5213,801010,1,male
5214,760912,47,male
5215,736015,47,female
5217,405716,74,female
5223,775111,2,female
5224,490724,29,male
5232,485406,74,female
5233,671030,66,male
5236,780603,25,male
5237,770803,1,male
5240,400217,74,male
5241,780626,63,male
5243,700418,2,male
5245,425318,38,female
5246,820515,70,male
5247,430414,47,male
5249,715105,5,female
5253,466007,69,female
5254,480916,69,male
5263,625227,1,female
5273,590110,39,male
5275,500521,28,male
5277,686107,44,female
5281,411224,73,male
5283,820310,17,male
5284,715924,51,female
5287,710102,77,male
5308,745709,41,female
5312,470108,71,male
5313,475116,71,female
5318,680328,74,male
5319,645923,74,female
5320,515407,17,female
5321,500201,17,male
5322,565313,73,female
5323,765217,14,female
5325,705918,66,female
5326,670812,66,male
5333,675529,39,female
5334,351229,48,male
5337,610502,1,male
5338,665525,1,female
5347,490331,41,male
5352,765818,40,female
5353,675522,48,female
5354,675105,30,female
5358,420831,54,male
5362,391209,47,male
5364,640314,62,male
5365,715501,62,female
5366,715920,60,female
5367,790606,60,male
5374,471126,63,male
5376,700123,14,male
5379,780320,60,male
5384,350721,73,male
5385,740201,67,male
5389,680831,17,male
5392,555328,16,female
5393,551203,4,male
5395,620601,45,male
5397,695730,72,female
5398,670323,72,male
5399,726227,24,female
5402,685529,30,female
5404,765918,58,female
5409,480325,15,male
5413,460410,33,male
5420,350719,61,male
5433,750924,50,male
5441,570125,18,male
5445,520916,69,male
5450,400828,8,male
5460,611001,63,male
5461,685920,9,female
5462,630908,9,male
5468,445527,68,female
5469,795302,63,female
5472,560510,53,male
5473,685809,70,female
5478,451027,33,male
5487,475917,56,female
5517,640313,57,male
5521,735515,9,female
5526,470319,27,male
5527,416128,27,female
5530,530329,12,male
5531,790515,4,male
5539,350605,74,male
5563,760101,1,male
5565,666222,3,female
5574,705912,9,female
5579,510216,77,male
5580,525301,77,female
5606,800806,4,male
5617,585801,56,female
5618,535322,63,female
5642,576104,70,female
5684,555302,8,female
5699,501008,73,male
5701,596122,2,female
5704,756009,66,female
5722,596007,64,female
5727,530224,54,male
5736,530516,1,male
5753,480523,39,male
5760,480508,66,male
5761,415511,66,female
5774,605115,46,female
5775,550310,46,male
5788,620504,72,male
5801,796210,26,female
5826,680909,15,male
5827,755128,15,female
5858,520717,52,male
5859,455129,52,female
5860,640422,47,male
5866,785403,67,female
5873,795406,5,female
5911,351003,14,male
5928,705910,42,female
5965,510410,50,male
5977,790531,43,male
5978,445127,33,female
6001,370501,60,male
6015,731121,54,male
6033,660527,1,male
6034,390815,20,male
6039,585703,1,female
6040,630410,1,male
6042,631012,53,male
6052,490406,40,male
6067,505313,70,female
6077,805430,54,female
6112,586228,43,female
6114,405215,66,female
6115,536225,13,female
6122,685216,6,female
6144,566219,54,female
6175,640517,72,male
6178,406015,1,female
6183,631116,1,male
6185,485305,58,female
6186,520527,58,male
6191,521224,74,male
6196,430309,68,male
6235,400404,5,male
6255,465101,54,female
6256,410521,54,male
6257,425820,75,female
6272,421010,1,male
6275,561230,13,male
6299,360809,1,male
6301,495308,55,female
6317,575127,77,female
6318,500305,77,male
6342,540604,8,male
6349,721203,72,male
6359,760706,64,male
6363,736020,4,female
6366,660221,49,male
6367,700428,44,male
6383,700107,15,male
6391,520130,34,male
6408,560629,47,male
6417,500107,40,male
6422,600923,28,male
6452,420717,64,male
6468,440223,70,male
6469,530316,4,male
6473,405930,76,female
6474,341130,76,male
6478,510520,3,male
6481,586224,1,female
6485,625521,48,female
6499,630201,44,male
6501,701104,1,male
6511,530807,47,male
6544,740804,66,male
6545,785909,66,female
6546,635822,1,female
6551,485812,24,female
6552,550221,71,male
6567,786121,5,female
6571,715324,72,female
6604,480726,72,male
6610,540603,57,male
6616,530618,1,male
6619,436218,43,female
6644,595906,1,female
6691,421015,43,male
6698,525713,43,female
6729,571227,15,male
6731,431126,13,male
6749,435929,9,female
6750,460604,9,male
6753,620523,15,male
6764,440412,19,male
6789,790326,57,male
6798,485803,61,female
6803,806207,5,female
6804,810607,5,male
6827,690428,59,male
6829,636224,10,female
6844,715905,53,female
6886,425313,66,female
6892,515322,1,female
6893,440114,1,male
6895,710624,42,male
6906,490925,64,male
6922,395427,14,female
6924,670823,17,male
6936,595227,52,female
6944,700313,43,male
6946,705129,74,female
6967,531217,44,male
6978,650405,38,male
6987,680129,1,male
7010,670630,70,male
7011,615414,70,female
7043,400630,77,male
7065,715707,5,female
7100,615923,30,female
7102,675720,75,female
7112,610624,76,male
7127,570929,3,male
7150,635916,45,female
7166,640513,15,male
7186,445601,27,female
7195,620911,50,male
7234,650804,28,male
7241,575906,57,female
7286,705210,47,female
7291,406202,77,female
7299,380916,1,male
7311,490518,56,male
7324,635318,1,female
7325,750124,24,male
7327,590522,49,male
7339,745228,19,female
7348,776026,6,female
7366,735412,29,female
7390,371104,1,male
7411,635125,54,female
7412,551017,54,male
7422,581126,74,male
7423,645908,74,female
7434,425404,34,female
7435,575416,67,female
7521,605209,74,female
7567,370315,5,male
7576,620710,38,male
7586,735128,56,female
7594,495407,64,female
7614,770305,64,male
7632,480111,1,male
7672,530405,26,male
7678,620407,3,male
7683,460401,12,male
7723,665614,48,female
7724,680223,48,male
7727,585613,31,female
7753,785923,70,female
7765,585224,1,female
7772,766230,1,female
7787,510710,34,male
7796,755927,50,female
7797,700730,50,male
7800,575830,16,female
7814,765106,61,female
7815,465119,4,female
7843,660511,6,male
7855,645130,7,female
7862,651017,74,male
7863,590312,72,male
7864,351214,34,male
7914,666024,38,female
7959,785629,1,female
7970,671120,74,male
7980,760808,16,male
8013,420622,43,male
8030,670719,1,male
8064,666129,54,female
8074,581007,61,male
8076,505727,16,female
8089,650406,35,male
8091,710210,5,male
8096,796102,38,female
8105,630312,72,male
8130,765508,62,female
8200,445531,1,female
8217,780802,69,male
8276,795608,43,female
8287,360926,14,male
8295,515123,15,female
8327,455831,48,female
8333,660201,60,male
8342,790730,76,male
8356,690904,3,male
8359,791206,74,male
8362,755915,74,female
8366,605521,41,female
8392,665508,36,female
8393,660506,36,male
8432,685106,38,female
8433,610911,38,male
8463,470904,75,male
8489,526227,75,female
8502,430419,51,male
8506,796225,69,female
8510,470524,55,male
8548,455510,57,female
8568,716203,1,female
8571,351026,54,male
8598,576231,46,female
8610,485502,55,female
8611,481026,55,male
8615,395413,12,female
8636,416112,71,female
8661,545511,1,female
8666,715828,7,female
8667,675212,77,female
8670,435107,5,female
8677,550814,49,male
8678,625712,49,female
8692,535707,71,female
8726,530810,10,male
8737,485411,17,female
8738,480710,17,male
8764,405707,70,female
8777,535411,11,female
9173,450204,1,male
9174,406009,1,female
9196,395423,21,female
9202,620209,68,male
9217,405130,19,female
9226,396225,64,female
9231,725924,29,female
9236,565507,31,female
9250,630114,1,male
9273,555826,39,female
9274,580405,39,male
9276,461106,4,male
9313,605417,9,female
9316,586026,63,female
9340,670822,54,male
9346,721210,43,male
9362,735719,56,female
9366,750626,72,male
9370,751220,59,male
9403,740322,16,male
9417,490308,21,male
9418,500410,1,male
9419,506109,1,female
9427,706109,62,female
9428,650509,62,male
9433,455322,72,female
9450,436011,68,female
9451,420505,68,male
9456,416207,40,female
9457,780926,46,male
9458,736121,46,female
9505,580821,1,male
9546,556102,50,female
9555,475515,13,female
9569,505718,19,female
9582,425414,2,female
9593,685128,74,female
9606,490216,52,male
9611,580527,23,male
9616,620919,74,male
9641,450126,64,male
9642,375903,64,female
9663,450924,19,male
9664,446113,19,female
9670,480504,38,male
9675,705219,60,female
9680,770821,36,male
9702,516116,33,female
9715,776130,35,female
9717,526110,52,female
9718,590203,52,male
9721,541205,34,male
9755,515605,23,female
9760,690217,27,male
9775,600623,70,male
9776,615305,70,female
9798,505302,69,female
9820,685121,59,female
9833,640921,51,male
9834,605317,51,female
9844,450803,55,male
9845,435615,55,female
9846,675701,54,female
9872,675317,9,female
9880,706210,10,female
9914,421208,36,male
9915,670710,27,male
9929,675719,47,female
9930,720623,9,male
9933,411015,74,male
9945,685414,31,female
9946,600420,31,male
9973,456003,24,female
9987,505619,73,female
9995,580707,54,male
9997,620607,67,male
10023,735320,59,female
10040,686030,37,female
10041,680417,37,male
10043,651029,45,male
10046,465917,5,female
10066,635523,64,female
10070,740423,9,male
10075,640701,48,male
10076,696225,26,female
10077,730627,26,male
10090,805314,29,female
10095,765206,1,female
10096,780105,1,male
10145,655725,4,female
10159,380106,50,male
10198,760524,31,male
10199,795813,31,female
10200,805216,13,female
10201,851019,13,male
10209,751027,59,male
10269,405511,70,female
10273,585927,51,female
10274,561011,51,male
10275,705125,77,female
10276,761116,77,male
10282,790619,1,male
10287,625903,48,female
10288,590607,48,male
10303,620405,64,male
10350,615914,29,female
10351,581110,29,male
10355,765710,14,female
10382,655217,20,female
10389,435815,20,female
10459,645809,17,female
10475,485828,51,female
10476,501204,51,male
10479,556020,2,female
10492,371111,70,male
10510,455126,23,female
10511,500115,23,male
10517,805912,54,female
10528,525216,47,female
10543,455223,14,female
10555,351215,1,male
10563,490107,68,male
10564,545319,68,female
10566,426109,74,female
10636,710803,64,male
10639,540129,2,male
10654,625716,46,female
10662,495825,60,female
10702,380503,17,male
10703,435428,17,female
10714,465331,66,female
10746,710804,53,male
10777,805127,70,female
10778,760319,70,male
10798,805323,1,female
10813,795513,1,female
10818,720804,64,male
10828,576123,1,female
10912,630109,15,male
10960,420220,28,male
10963,440615,1,male
10987,616003,62,female
10988,640613,62,male
10997,725206,1,female
10998,671219,1,male
11004,471116,63,male
11008,695519,51,female
11034,720219,1,male
11050,575504,70,female
11063,556104,64,female
11064,530709,64,male
11083,531017,61,male
11093,590129,40,male
11105,575201,70,female
11114,520726,1,male
11121,715410,72,female
11122,790610,72,male
11123,480129,47,male
11126,655122,1,female
11130,615408,1,female
11131,570726,1,male
11136,445727,3,female
11147,725712,5,female
11149,650714,43,male
11195,531205,58,male
11208,575305,10,female
11250,465923,26,female
11252,656208,32,female
11266,380925,9,male
11267,365826,9,female
11271,371208,18,male
11274,690414,64,male
11275,635418,64,female
11286,406127,56,female
11304,606020,28,female
11314,360602,45,male
11319,425414,1,female
11327,471021,72,male
11329,615131,69,female
11331,446214,70,female
11337,690403,29,male
11359,720820,11,male
11360,725419,11,female
11362,665111,51,female
11371,416104,37,female
11372,610928,11,male
11379,520528,74,male
11380,515406,74,female
11381,795726,57,female
11405,645729,68,female
11406,701115,68,male
11409,805502,32,female
11461,740708,70,male
11491,585516,36,female
11497,595717,11,female
11516,381109,59,male
11517,405521,59,female
11545,665122,1,female
11574,445420,1,female
11596,406204,70,female
